ID,Journal Name,ISSNs,Q14,Q18
7dc02f3f576d4ae1a05847bcb4a3c2dd,BOFIT Online,1456-811X,False,False
7dd1462c2d4c4597ac23441b9bfcf4d2,"Journal of Dental Research, Dental Clinics, Dental Prospects",XXXX-XXXX,False,False
7dd741f359d44edba9e108d39b7d4575,Electronic Book Review,1553-1139,False,False
7ddde8ccf7d64a158213f6d2942a06d7,"Cell cycle (Georgetown, Tex.)","1538-4101, 1551-4005",False,False
7de3d797ed3a447f9434fd590a42951c,Juridica International,"1406-5509, 1406-1082",False,False
7e20067e9d394eef87a214cbbd698aef,Synthesis Philosophica,0352-7875,False,False
7e2c0a590aab4c47aa7b76b646f2f889,Nonlinear Biomedical Physics,1753-4631,False,False
7e329dea0a0b49d2bbf5f4ee32b9f068,Malaysian Journal of Medical Sciences,1394-195X,False,False
7e443f4464ca48e4b1332040e4dd6f3e,Applied Theatre Researcher,1443-1726,False,False
7e85aae8f2a44504904a3009ce06d821,Business and Economics Research Journal ,1309-2448,False,False
7ea3d327f2bb4ad3920ed17297314377,Main Group Chemistry,"1745-1167, 1024-1221",False,False
7ee7fd4c73d74e7f9c103e1d3a1c47ee,"Vestnik Nacionalʹnogo Tehničeskogo Universiteta ""HPI"" : Novye Rešeniâ v Sovremennyh Tehnologiâh",2079-5459,False,False
7f33338f57974c5dab21375ca02e6765,Investigative Genetics,2041-2223,False,False
7f5a3d96467449fa83f2b2a3fb47edd5,Online Journal of Peace and Conflict Resolution,1522-211X,False,False
7fe8fceaede74970943dea61d3da6fbd,Posgrado y Sociedad,2215-2172,False,False
7ff0ab07cc4d4ac0a21e7833298831e4,Excursions,2044-4095,False,False
7ff98d612d5a403d942d70e0c9f1d589,Channels,"1933-6969, 1933-6950",False,False
8014b6fad28a453da1504e6b2eca0759,Open Anesthesiology Journal,1874-3218,False,False
802127a8fd3541cc9e64400e973e816b,International Journal of Advances in Engineering Sciences,"2231-0347, 2231-2013",False,False
803a3cdd7499423398f339c7a19161ca,Uludağ Üniversitesi İlahiyat Fakültesi Dergisi,1301-3394,False,False
804f8e082ee74de0bb87aa93f5087ccf,Open Public Health Journal,1874-9445,False,False
8058b30ffb154b379d7f48a142880401,Geofísica Internacional,0016-7169,False,False
808203df712a4611b4b6df063e95fee7,Culture and Society : Journal of Social Research,2029-4573,False,False
809e594c16084f9d84737471641b5dca,African Journal of Biotechnology,1684-5315,False,False
80a42ddab94a4dd8b57d9128315397c4,Water Resources Management,"0920-4741, 1573-1650",False,False
80b1a634f4054e1e87aec970a6081b9d,Journal of Fundamentals of Renewable Energy and Applications,"2090-4533, 2090-4541",False,False
8106b0adbee14b879a2d33fd59c07b27,Revista Ciencias Técnicas Agropecuarias,XXXX-XXXX,False,False
811844df141d45498a3427c6c14c8ccb,Journal of Music and Meaning,1603-7170,False,False
813365a5bb3e4fd69b78d2a1805bfe85,Revista eSalud,1698-7969,False,False
8146887b3a7249fb81255dfcb9a03077,Journal of Science and Technology ,1686-9664,False,False
818599f6b56a43b89a8bc232f6bc133f,International Journal of Bio-Anthropological Practice,1853-1431,False,False
819ae9e29cc6467ab1b67c9bc4a4c5b4,"Journal of Analytical Sciences, Methods and Instrumentation","2164-2745, 2164-2753",False,False
81a2356653b942919a63ee4229cdddde,Iranian Biomedical Journal,"1028-852X, 2008-823X",False,False
81b5fd63856a49d3b11cdfac974b7667,Journal of Physiology and Pharmacology,0867-5910,False,False
81be15f92be94392b2d9b32ed1c8e5cf,Occupational and environmental medicine,"1470-7926, 1351-0711",False,False
81c58b45a2874de3909241743988f6ea,Revista Electrónica de PortalesMedicos.com,1886-8924,False,False
81d711a6f519403eaa2dc3e916f18102,World Applied Programming,2222-2510,False,False
82cc4408249a46a79a64c466f4b83299,Mammalian Genome,"1432-1777, 0938-8990",False,False
82d275cdbd1349ddb82713dc67da2596,"International Journal of Management, Economics and Social Sciences (IJMESS)",2304-1366,False,False
82e3fe7c553d42d1af3794998f46c575,Act : Zeitschrift für Musik & Performance,2191-253X,False,False
8310a12b05a84a3e8e2e30279c931f0c,Research Letters in Materials Science,"1687-6822, 1687-6830",False,False
831799a45b014c7a9169dde351f2158a,Investigación en salud,1405-7980,False,False
831c50e480a3427b912f814da4e348ce,Journal of the American Chemical Society,"0002-7863, 1520-5126",False,False
832302b0f81d403f989095afbec4eb2b,Molecules and Cells,"0219-1032, 1016-8478",False,False
833b5352733a475cb2874287921ad9e1,Movie: a Journal of Film Criticism,2047-1661,False,False
833da2ca006e4df9ac3c16608de4b517,Journal of Evolutionary Psychology,"1589-5254, 1589-7397",False,False
8340b39e63944ebf874df14aeb441c19,Social Indicators Research,"1573-0921, 0303-8300",False,False
8340cfc2b4ae4f4db0e470a3b2cdc658,Naučnyj Žurnal Kubanskogo Gosudarstvennogo Agrarnogo Universiteta ,1990-4665,False,False
83691a8f264f4deaab93f2be85173c7e,Soft Computing,"1432-7643, 1433-7479",False,False
8423cf48cf454177b04d3311e2a41cb2,Writing Technologies,1754-9035,False,False
84250bbe76c34cd792ae4794eefa24d8,Boletim do Instituto de Pesca ,"0046-9939, 1678-2305",False,False
845bc0735c9843f4949e82ad11d30cea,Natur und Recht,"1439-0515, 0172-1631",False,False
846aef49e32745bb979f21aa6134f201,"Artificial cells, blood substitutes, and immobilization biotechnology","1073-1199, 1532-4184",False,False
84993c17735e417bbe615ceb6ef9052c,Animus : Revista Interamericana de Comunicação Midiática,"2175-4977, 1677-907X",False,False
850bbbb8ee9d42e896b6a151161cfde7,Der Chemica Sinica,0976-8505,False,False
8516cee31e004f049e2c29fa8fb41ce7,School Library Research,2165-1019,False,False
852d79be88414da6bea470050f34a96a,Journal of Public Transportation,1077-291X,False,False
853b2802f30e418e89db87e7773a0b19,Themes in Science and Technology Education,"1792-8788, 1791-3721",False,False
8541ddea3b964687ab3b6fb8f33d78b6,Revista de Protección Vegetal ,"2224-4697, 1010-2752",False,False
855afc5ee04449ac84776e8d088fbfc2,International Journal of Transdisciplinary Research,1559-8020,False,False
855cd56f898e4408ae0f3663652da871,Molecular Psychiatry,"1476-5578, 1359-4184",False,False
8564ee53ab6d41da80be280d0112c962,Reconstruction : Studies in Contemporary Culture,1547-4348,False,False
85b319b370d2480da86bdd9b9650ba14,Media History Monographs,1940-8862,False,False
85b36f4d124f458ba218a5b6afa5e64a,Mesleki Bilimler Dergisi,2146-7420,False,False
861a11e16db44b00a0729e690c976fa4,Communicable Diseases Intelligence,"0725-3141, 1445-4866",False,False
8624ff8d0def49f8bd0546ee5fe47238,Journal of Kirsehir Education Faculty,"1302-5007, 2147-1037",False,False
864ba5acec1e45229642c79438ad6969,Eä : Revista de Humanidades Médicas & Estudios Sociales de la Ciencia y la Tecnología ,1852-4680,False,False
864d9498da6746b889950a67a74cf931,Scandinavian Sport Studies Forum,2000-088X,False,False
8656d694a3c042bba9f4923eca0efc22,SHILAP Revista de Lepidopterología,0300-5267,False,False
865b4c4c02a34d54821345a8f5fdf23a,Research & Reviews : Journal of Dental Sciences,2320-7949,False,False
8660e0bd1a994574a318243cdcd1ab4d,Hyperfine Interactions,"1572-9540, 0304-3843",False,False
86aea764c5974aa5988f9be39edb8c71,Indian Journal of Computer Science and Engineering,0976-5166,False,False
86bd6b38ec1e46e3955098ecfa3c633c,Telektronikk,0085-7130,False,False
86e4f99175234f2284ee1db67a2043bd,European Mosquito Bulletin,1460-6127,False,False
86e722c9183b4057b7479f35f3c4465c,Rose Croix Journal,1553-9156,False,False
86f3b575e5924014909dc58ab2cc7f2c,RISTI: Revista Ibérica de Sistemas e Tecnologias de Informação,XXXX-XXXX,False,False
87412d4aa207499f91b4e62628bf755c,Lámpara de Diógenes : Revista Semestral de Filosofía,1870-4662,False,False
87450e63b9b4443892a6d9d0fcf6e105,Advanced Computational Techniques in Electromagnetics,2194-0266,False,False
8751ba1678a84d00b48d406c735ba3d8,Recent Patents on Signal Processing,1877-6124,False,False
8768b508a2dd4ab190bbfa93678c8ba9,Empirische Sonderpädagogik,"1869-4934, 1869-4845",False,False
876bdb789e4b43518073c7542daff6b9,Chemistry of materials : a publication of the American Chemical Society,"1520-5002, 0897-4756",False,False
87701fd67e734133ab480c0bef5239b3,Metodički ogledi,"1848-2325, 0353-765X",False,False
8772f525f27940c9afa1dc42a64fb876,Asia-Pacific Journal : Japan Focus,1557-4660,False,False
8773b22c4f694294bf370820e5bac7d9,"Drug and chemical toxicology (New York, N.Y. 1978)","1525-6014, 0148-0545",False,False
87a920561edb4b1187b006bdcb0b3a02,Salus Journal,2202-5677,False,False
87aa764b13ce4d09817ca8551cd5667f,Studia Antiqua et Archaeologica,1224-2284,False,False
87f04cd5228f4878858d6eb4ff0463bb,Open Journal of Urology,"2160-5629, 2160-5440",False,False
87feb863821f4212978b5ca7965027fb,Central European Conference on Information and Intelligent Systems,"1848-2295, 1847-2001",False,False
87ffdf401f2d49cc83517f5b665cba71,Open Urban Studies Journal,1874-9429,False,False
880a48b27c244ad181742f7d438c39ba,Game Theory,"2314-6559, 2356-6930",False,False
8825034069f74d63bbb1efa9cce48b52,Revista de la Sociedad Química de México,0583-7693,False,False
883cdbe3460d43db844544173029f0e9,Scimetr,"2213-7610, 2351-9681",False,False
884ad4eaa4274d36a48a7eef71ba52e1,Tradition & Discovery : the Polanyi Society Periodical,"2154-1566, 1057-1027",False,False
887040611c6f4bffa178492df9bf7767,Trends in Biomaterials & Artificial Organs,0971-1198,False,False
8879228abb2a4da2939421efd6e11284,Structural and Multidisciplinary Optimization,"1615-1488, 1615-147X",False,False
88a3551b2a664c4ca19dd14fdfae1079,Health Reports,"1209-1367, 0840-6529",False,False
88b1d42c90c749cc9ad3858df009a22d,International Journal of Grid and Distributed Computing,2005-4262,False,False
88c74b328d7646ae95c4ed824885f6e8,Interdisciplinary Information Sciences,"1340-9050, 1347-6157",False,False
890b454bf85543408183070478143744,The journal of experimental biology.,"1477-9145, 0022-0949",False,False
8986fe34ca114d4ca4e4f614d7c2f849,Flusser Studies,1661-5719,False,False
89a619f4eb6842a881f2b9cda64cd3c7,Substance use & misuse,"1082-6084, 1532-2491",False,False
89f4afff41534c3b9992094b68827747,HeLix,2191-642X,False,False
8a398a6fc9a648a6815d520d1305621a,Universitas: Relações Internacionais,"1807-2135, 1982-0720",False,False
8a9f978fa89f4c8cb2e2ac2449253828,Journal of Physical Mathematics,"2090-0899, 2090-0902",False,False
8aec73a21c51496a80e407cad9a60e88,Neerlandistiek.nl,1567-6633,False,False
8b700f275b524adcab7fe6c96f4c8462,Central European Journal of Medicine,"1644-3640, 1895-1058",False,False
8b9678b209664206a079d412e5e06d01,Journal of the Renin-Angiotensin-Aldosterone System,"1752-8976, 1470-3203",False,False
8bac04ec301644f385ba184a100bb94e,Res Cogitans : Journal of Philosophy,1603-8509,False,False
8baf558127214d9f85cd40e7065f8584,Graduate History Review,1925-2455,False,False
8bc989ea2e4b4bd59f0dea6f9da4412b,TPEdigitaal,1875-8797,False,False
8bd2bd00809a4ac7adcd639c72b9de13,Studies in Gothic Fiction,2156-2407,False,False
8beef6ed3efb43ab813febdf62382c91,Natural Resources,"2158-706X, 2158-7086",False,False
8c056ccd86944eccad676b809de8a291,Journal of the Egyptian Women's Dermatologic Society,1687-1537,False,False
8c4e9b697b1742bebfef2411ff914675,Journal of Learning Design,1832-8342,False,False
8c6a3970db124225b195e0b86830aa8f,La Revue de l'IRES,1145-1378,False,False
8c7da78c126e417ca341238f841873d2,Confluências : Revista de tradução científica e técnica,1645-9350,False,False
8c7e913d542744a997c7262123aca40b,CNS Neuroscience & Therapeutics,"1755-5930, 1755-5949",False,False
8c89fad994374e15abc3ea8a28a1d5aa,Plasma Devices and Operations,"1029-4929, 1051-9998",False,False
8c8f994ed1c84fdc90d994270610bfaf,Experimental lung research,"0190-2148, 1521-0499",False,False
8cd76e9e7901422e910b1ec78accc8b3,Annals of African Medicine,1596-3519,False,False
8d0d2b8ffaf741f781da4f7f65715843,Open Business Journal,1874-9151,False,False
8d10ad9f067e402b82d96739edb48a86,Arquivos Brasileiros de Psicologia ,"0100-8692, 1809-5267",False,False
8d16551c76b84f75baf6570f095b7f4f,Brazilian Journal of Plant Physiology,"1677-0420, 1677-9452",False,False
8d2daa1647934f768cf2ef8f7fb42cf1,Translational Developmental Psychiatry,2001-7022,False,False
8d3441f022724e41a34c8d7ca1bd4fb9,Mobile Networks and Applications,"1383-469X, 1572-8153",False,False
8d58949ca28748e4bb563dfa9054ddc8,APSP Journal of Case Reports,2218-8185,False,False
8d58e77a36304e5f841c11c07b5b52e8,Advances in Materials Science,2083-4799,False,False
8dc4928603b44f0b870283ec65142a9f,Salud y Drogas,"1988-205X, 1578-5319",False,False
8e273c5aad224d4eb5c6eb573551e919,Invenio,0329-3475,False,False
8e30460a19f04499bf1be241de1c85a2,Mediascape : UCLA's Journal of Cinema and Media Studies,1558-478X,False,False
8e4bbd747cdc40e8b3b5facf89f530d5,Advances in Pharmaceutics,"2314-775X, 2356-6841",False,False
8ea35e0696d14183a781a8bc43640f37,Annales Instituti Archaeologici,"1845-4046, 1848-6363",False,False
8eb3009b61d84ab59fe71798b537cbdb,ICES journal of marine science,"1054-3139, 1095-9289",False,False
8eded769db414611b3842a0f6e761682,Informatics in Education,1648-5831,False,False
8eeb7c2c8abc45c3816d313ae33d9c02,The Journal of Analytic Theology,2330-2380,False,False
8eefe1109b3c49fa9ae79d38864763c6,Psychology & Neuroscience,"1983-3288, 1984-3054",False,False
8ef0d0d79b3945ce94c471c7b5a1c75f,Tamara Journal for Critical Organization Inquiry,"1545-6420, 1532-5555",False,False
8f4e3ed66f8a41beb6631c903b02fb69,Journal of Applied Packaging Research,"1557-7244, 2333-4304",False,False
8f763901518e471a84ddf00fc83fb21b,Revista Venezolana de Endocrinología y Metabolismo ,1690-3110,False,False
8f79704fd6f940e88318637994b864ad,Revista de Especialidades Médico-Quirúrgicas,1665-7330,False,False
8f8c141bfdd3495fa6cfd1a2b2a2c753,Historisches Forum,1612-5940,False,False
8f9c16b8d37e4afebfbc04c57319f683,"International Journal of Nano Devices, Sensors and Systems",2089-4848,False,False
8fad307d5383401cb7dad6495abcf638,The journal of applied ecology,"0021-8901, 1365-2664",False,False
8fbb9008d3784ebc9fb39f0e21e60b31,Epilepsi,1300-7157,False,False
8ff8b0d860c14b8e8cdf16b61abd16f3,Skandinaviske Sprogstudier,1904-7843,False,False
8fff815bfd01428c9476299f49bf5482,Norwegian Journal of Geology,1502-5322,False,False
903762974d054434a52bfb34ca4050ac,Marine Turtle Newsletter,0839-7708,False,False
9065e2fcfdac451a99d2bb2e80bb72c9,Living Reviews in Landscape Research,1863-7329,False,False
906bff65902b4b92bf263f3c72c38b9a,The Internet Journal of Medical Informatics,1937-8300,False,False
90aebb50b61d4292b001742df6b76506,Área Abierta,1578-8393,False,False
90b94b268cc84826aea8bc5a2b02c73b,Age and ageing,"0002-0729, 1468-2834",False,False
91172130ee654328995241453d27755c,View : Journal of European Television History and Culture,2213-0969,False,False
9119fde1f4c54fc4b6a1811d656eb66f,HEALTH SERVICES RESEARCH,"0017-9124, 1475-6773",False,False
911e8c189c7045288ee14f255386a261,Texto ! Textes et Cultures,1773-0120,False,False
914599d6df8b4435a3474569ae1d5683,Psicología,1316-0923,False,False
9155fb48c2ea4f0586b67aab280d7955,Acta Mathematica Academiae Paedagogicae Nyíregyháziensis,"1786-0091, 0866-0182",False,False
91656a7ecab94ced8572e628550fd4f4,Transit,XXXX-XXXX,False,False
9197e4a36c814e20ad3900e377caa907,"Journal of Computer Chemistry, Japan","1347-3824, 1347-1767",False,False
91b5e9e70f5d46b093ea4bed6cd88655,Journal of PharmaSciTech,"2321-4376, 2231-3788",False,False
91cd13b269b9409b9c628c60656c7ddb,Insula : Revista de Botânica,"2178-4574, 0101-9554",False,False
91f0e3ace98243e98508455280a97384,Journal of Photonics,"2356-7562, 2314-6451",False,False
00390c5206ed4c17ac677ad4965d01e2,Open Marine Biology Journal,1874-4508,False,False
0047191514194b4197743b0dfc32a99b,Revista Lusófona de Educação,"1645-7250, 1646-401X",False,False
001dd69d7aea4c29b34ef2b34b619852,International Journal of Applied Science and Engineering Research,2277-9442,False,False
0024ef68c23a4e6e8a2c9e68de12e407,Indonesian Journal of Biotechnology,XXXX-XXXX,False,False
0378ee137f8d4ca1a51dc397f09ea59e,Iranian Journal of Immunology,"1735-367X, 1735-1383",False,False
02ecde059a4846a1a23b678e34e89a0a,"International Journal of Research in Management, Science & Technology ",2321-3264,False,False
072ca4707ae444038686e528c051ac0d,Economy,2072-8549,False,False
073a795b1d54475f90073f3b96142c18,Matematički Vesnik,0025-5165,False,False
06b7d003ae474aefae4234624e28c634,Critical Studies in Improvisation,1712-0624,False,False
06d37675e75a4ab18c8cc82da9502f6d,The Journal of Real Estate Finance and Economics,"0895-5638, 1573-045X",False,False
0bcd0865497e42eda1672c4d56342af7,Ontology Studies,"2255-5862, 1576-2270",False,False
0bdd9d359efa4b60a7836544bdc48f6c,"Homology, Homotopy and Applications (HHA)","1532-0073, 1532-0081",False,False
0be0491f5f2448e2a27561d61d38c11e,Acta Veterinaria Hungarica,"0236-6290, 1588-2705",False,False
0c1cc0cc4a9947a09c79b6a1e861f8a7,Archivos Españoles de Urología,"0004-0614, 1576-8260",False,False
0ba09a74509c4a8f905df4d8d7396fe9,Revista Chilena de Cirugía,"0379-3893, 0718-4026",False,False
0c6a24023e5a4a0ebc30a576f9595ea6,TESL Canada Journal,"0826-435X, 1925-8917",False,False
0c4bf3e03fb649bb87883ae6c9387a49,Just Labour : A Canadian Journal of Work and Society,1705-1436,False,False
0c6df5814c9349b8a987fdb5b5803a9b,International ResearchScape Journal,2372-1774,False,False
0de94097eee14e8693b2e7b7835dc855,Information and Knowledge Management,"2224-5758, 2224-896X",False,False
0d96a0f6ba5e4d35ad213ed4a6174681,Indian Journal of Fibre & Textile Research,"0975-1025, 0971-0426",False,False
929d9f86151a4623b551b4f405660a14,Electronic International Journal of Time Use Research,1860-9937,False,False
92a2e66fbeec43d28fda162b2fefc073,Ultrasound Anesthesia Journal,2281-8499,False,False
92ada67b02464cd1a34e724ce9b72ab4,Basic and Clinical Neuroscience,XXXX-XXXX,False,False
92fb03a05cac4bc0830d42e7bc791655,Jurnal Kesehatan Masyarakat,1978-0575,False,False
